match_definition,city,_property_key,rows,unique_sale_dates,first_date,last_date
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-34|יהלום, מודיעין-מכבים-רעות",5,5,2012-01-09,2023-03-26
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-34|תרשיש, מודיעין-מכבים-רעות",3,3,2013-06-20,2019-09-11
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-35|תרשיש, מודיעין-מכבים-רעות",6,6,2006-10-31,2016-11-26
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-36|תרשיש, מודיעין-מכבים-רעות",4,4,2008-03-06,2021-11-21
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-37|תרשיש, מודיעין-מכבים-רעות",12,12,2006-11-27,2021-03-09
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-38|יהלום, מודיעין-מכבים-רעות",4,4,2007-08-26,2024-08-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-38|תרשיש, מודיעין-מכבים-רעות",13,13,2008-03-06,2020-08-31
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-42|תרשיש, מודיעין-מכבים-רעות",7,7,2009-08-06,2024-04-11
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-43|תרשיש, מודיעין-מכבים-רעות",5,5,2009-06-16,2024-04-08
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-44|תרשיש, מודיעין-מכבים-רעות",3,3,2009-11-26,2024-01-11
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-45|תרשיש, מודיעין-מכבים-רעות",8,8,2007-02-22,2023-01-22
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-46|תרשיש, מודיעין-מכבים-רעות",4,4,2007-03-28,2014-06-06
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-47|תרשיש, מודיעין-מכבים-רעות",8,8,2009-05-22,2021-12-26
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-48|תרשיש, מודיעין-מכבים-רעות",6,6,2008-07-23,2023-10-04
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-50|תרשיש, מודיעין-מכבים-רעות",8,8,2011-12-14,2024-03-17
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-51|תרשיש, מודיעין-מכבים-רעות",4,4,2010-06-06,2023-08-04
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-52|תרשיש, מודיעין-מכבים-רעות",3,3,2009-07-23,2010-03-21
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5868-53|תרשיש, מודיעין-מכבים-רעות",5,5,2003-09-22,2023-01-17
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-23|יהלום, מודיעין-מכבים-רעות",7,7,2002-11-20,2022-12-18
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-23|עמק זבולון, מודיעין-מכבים-רעות",3,3,2015-06-23,2023-08-03
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-24|יהלום, מודיעין-מכבים-רעות",7,7,2011-02-09,2019-07-07
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-24|עמק זבולון, מודיעין-מכבים-רעות",11,11,2010-04-22,2022-12-09
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-25|עמק זבולון, מודיעין-מכבים-רעות",5,5,2008-09-28,2018-10-03
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-26|חטיבת הצנחנים, מודיעין-מכבים-רעות",7,7,2007-12-10,2019-08-18
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-27|עמק זבולון, מודיעין-מכבים-רעות",5,5,2009-06-07,2023-12-25
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-28|עמק זבולון, מודיעין-מכבים-רעות",7,7,2003-09-12,2017-09-28
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-29|חטיבת הצנחנים, מודיעין-מכבים-רעות",6,6,2009-02-11,2022-07-04
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-30|יהלום, מודיעין-מכבים-רעות",5,5,2008-12-17,2021-11-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-30|עמק זבולון, מודיעין-מכבים-רעות",4,4,2007-11-18,2019-09-27
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-31|עמק זבולון, מודיעין-מכבים-רעות",13,13,2002-05-30,2019-10-30
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-32|יהלום, מודיעין-מכבים-רעות",6,6,2012-12-23,2022-05-10
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-32|עמק זבולון, מודיעין-מכבים-רעות",4,4,2008-04-09,2021-02-23
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-33|יהלום, מודיעין-מכבים-רעות",5,5,2012-09-27,2022-12-05
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-34|עמק זבולון, מודיעין-מכבים-רעות",6,6,2008-07-17,2023-07-13
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-35|יהלום, מודיעין-מכבים-רעות",8,8,2007-12-04,2021-08-18
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-36|עמק זבולון, מודיעין-מכבים-רעות",4,4,2010-11-17,2022-04-27
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-37|יהלום, מודיעין-מכבים-רעות",9,9,2009-05-23,2022-05-31
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-38|עמק זבולון, מודיעין-מכבים-רעות",6,6,2010-06-27,2022-01-27
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-39|תרשיש, מודיעין-מכבים-רעות",4,4,2007-11-21,2015-03-01
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-40|תרשיש, מודיעין-מכבים-רעות",12,12,2010-01-01,2021-01-06
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-41|תרשיש, מודיעין-מכבים-רעות",13,13,2010-10-19,2024-07-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-42|יהלום, מודיעין-מכבים-רעות",7,7,2010-05-30,2022-07-06
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-43|ענבר, מודיעין-מכבים-רעות",12,12,2006-12-14,2024-01-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-44|ענבר, מודיעין-מכבים-רעות",14,14,2010-04-29,2024-08-01
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-45|ענבר, מודיעין-מכבים-רעות",15,15,2008-06-10,2024-06-28
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-65|חטיבת הצנחנים, מודיעין-מכבים-רעות",3,3,2009-12-27,2016-03-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-66|חטיבת הצנחנים, מודיעין-מכבים-רעות",11,11,2005-08-22,2022-03-14
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-67|עמק זבולון, מודיעין-מכבים-רעות",8,8,2014-09-14,2022-04-17
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-68|חטיבת הצנחנים, מודיעין-מכבים-רעות",7,7,2005-02-02,2024-07-15
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-69|עמק זבולון, מודיעין-מכבים-רעות",6,6,2008-02-08,2019-11-05
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-70|חטיבת הצנחנים, מודיעין-מכבים-רעות",7,7,2013-08-15,2022-02-01
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-71|חטיבת הצנחנים, מודיעין-מכבים-רעות",6,6,2010-02-19,2021-09-19
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5869-72|עמק זבולון, מודיעין-מכבים-רעות",11,11,2009-10-19,2021-09-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-13|ענבר, מודיעין-מכבים-רעות",14,14,2004-07-14,2023-09-20
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-14|יהלום, מודיעין-מכבים-רעות",10,10,2009-08-02,2023-12-07
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-14|ענבר, מודיעין-מכבים-רעות",4,4,2009-08-23,2020-03-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-16|אודם, מודיעין-מכבים-רעות",9,9,2011-02-09,2023-06-21
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-17|אודם, מודיעין-מכבים-רעות",14,14,2007-03-08,2021-01-18
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-20|אודם, מודיעין-מכבים-רעות",18,18,2009-11-15,2023-01-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-33|יהלום, מודיעין-מכבים-רעות",9,9,2008-03-16,2023-04-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-33|עמק זבולון, מודיעין-מכבים-רעות",3,3,2010-04-30,2019-04-30
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-35|אבני החושן, מודיעין-מכבים-רעות",5,5,2009-02-11,2020-01-08
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-35|יהלום, מודיעין-מכבים-רעות",4,4,2013-12-09,2019-06-05
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-35|עמק זבולון, מודיעין-מכבים-רעות",4,4,2008-07-30,2021-06-18
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-43|עמק זבולון, מודיעין-מכבים-רעות",2,2,2008-10-06,2018-12-04
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-45|ישפה, מודיעין-מכבים-רעות",4,4,2007-11-20,2018-09-06
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-48|ישפה, מודיעין-מכבים-רעות",2,2,2013-11-03,2020-09-07
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-51|ישפה, מודיעין-מכבים-רעות",2,2,2018-11-16,2021-06-22
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-54|אודם, מודיעין-מכבים-רעות",4,4,2011-03-17,2020-02-07
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-54|יהלום, מודיעין-מכבים-רעות",6,6,2013-07-02,2022-02-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-63|יהלום, מודיעין-מכבים-רעות",3,3,2008-01-07,2016-05-24
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-63|עמק זבולון, מודיעין-מכבים-רעות",5,5,2011-02-03,2023-01-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-64|יהלום, מודיעין-מכבים-רעות",5,5,2010-02-01,2022-02-07
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-64|עמק זבולון, מודיעין-מכבים-רעות",8,8,2003-11-23,2020-10-05
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-65|עמק זבולון, מודיעין-מכבים-רעות",7,7,2007-07-22,2021-11-20
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-66|יהלום, מודיעין-מכבים-רעות",7,7,2010-07-21,2021-05-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-67|עמק זבולון, מודיעין-מכבים-רעות",4,4,2008-12-09,2019-06-25
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-68|חטיבת הצנחנים, מודיעין-מכבים-רעות",9,9,2008-06-10,2022-05-19
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-69|חטיבת הצנחנים, מודיעין-מכבים-רעות",3,3,2001-12-30,2008-08-14
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-70|אודם, מודיעין-מכבים-רעות",4,4,2010-02-16,2016-12-05
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-71|אודם, מודיעין-מכבים-רעות",2,2,2014-01-21,2017-08-27
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-72|אודם, מודיעין-מכבים-רעות",6,6,2009-09-22,2022-11-24
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-72|יהלום, מודיעין-מכבים-רעות",7,7,2013-02-19,2020-02-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-84|אבני החושן, מודיעין-מכבים-רעות",4,4,2015-06-22,2019-02-15
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-85|אבני החושן, מודיעין-מכבים-רעות",4,4,2008-03-17,2022-06-20
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5870-86|יהלום, מודיעין-מכבים-רעות",13,13,2010-05-06,2021-02-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-11|אודם, מודיעין-מכבים-רעות",11,11,2010-03-14,2024-06-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-11|בדולח, מודיעין-מכבים-רעות",9,9,2010-10-18,2024-01-28
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-11|תרשיש, מודיעין-מכבים-רעות",23,23,2008-04-02,2023-08-23
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-13|בדולח, מודיעין-מכבים-רעות",35,34,2007-11-21,2024-02-15
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-22|אבני החושן, מודיעין-מכבים-רעות",10,10,2009-10-28,2023-11-19
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-22|תכלת, מודיעין-מכבים-רעות",18,18,2005-06-28,2023-03-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-24|תכלת, מודיעין-מכבים-רעות",84,82,2005-11-25,2024-04-15
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-28|בדולח, מודיעין-מכבים-רעות",38,37,2002-04-21,2024-06-18
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-39|תכלת, מודיעין-מכבים-רעות",22,22,2003-08-31,2023-06-05
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-44|שני, מודיעין-מכבים-רעות",7,7,2008-05-27,2020-05-01
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-46|שני, מודיעין-מכבים-רעות",7,7,2014-12-04,2022-03-07
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-47|שני, מודיעין-מכבים-רעות",7,7,2012-11-07,2021-02-03
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-48|שני, מודיעין-מכבים-רעות",9,9,2009-02-17,2020-12-06
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-49|אבני החושן, מודיעין-מכבים-רעות",9,9,2010-05-27,2022-10-26
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-49|יהלום, מודיעין-מכבים-רעות",4,4,2013-08-12,2021-09-17
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-4|בדולח, מודיעין-מכבים-רעות",22,22,2010-03-08,2023-08-03
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-50|תרשיש, מודיעין-מכבים-רעות",20,20,2012-06-11,2024-07-28
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-51|תכלת, מודיעין-מכבים-רעות",17,17,2002-10-20,2023-11-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-52|תכלת, מודיעין-מכבים-רעות",14,14,2007-06-27,2020-10-29
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-53|שני, מודיעין-מכבים-רעות",11,11,2002-05-14,2021-05-26
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-54|שני, מודיעין-מכבים-רעות",8,8,2007-03-08,2020-03-01
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-60|אבני החושן, מודיעין-מכבים-רעות",22,22,2008-02-15,2024-01-25
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-6|אודם, מודיעין-מכבים-רעות",16,16,2007-12-04,2023-06-07
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5871-9|תרשיש, מודיעין-מכבים-רעות",16,16,2002-11-27,2023-02-08
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5872-21|תכלת, מודיעין-מכבים-רעות",23,23,2001-03-16,2022-08-30
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5872-24|עמק זבולון, מודיעין-מכבים-רעות",5,5,2009-11-16,2020-11-15
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5872-24|תכלת, מודיעין-מכבים-רעות",4,4,2015-12-30,2020-02-09
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5872-25|תכלת, מודיעין-מכבים-רעות",8,8,2007-07-30,2021-07-09
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5872-26|עמק זבולון, מודיעין-מכבים-רעות",7,7,2010-04-25,2020-09-15
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5872-27|עמק זבולון, מודיעין-מכבים-רעות",5,5,2003-10-27,2021-07-28
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5872-29|אבני החושן, מודיעין-מכבים-רעות",2,2,2015-11-25,2019-05-29
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5872-29|תכלת, מודיעין-מכבים-רעות",9,9,2010-05-26,2021-08-26
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5873-23|דוכיפת, מודיעין-מכבים-רעות",6,6,2015-03-29,2021-06-10
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5873-24|דוכיפת, מודיעין-מכבים-רעות",2,2,2016-01-03,2016-01-27
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5873-25|דוכיפת, מודיעין-מכבים-רעות",7,7,2014-11-09,2024-03-22
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5873-27|דוכיפת, מודיעין-מכבים-רעות",14,14,2014-12-31,2024-02-01
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-20|שני, מודיעין-מכבים-רעות",6,6,2006-11-12,2023-12-12
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-21|שני, מודיעין-מכבים-רעות",4,4,2003-11-13,2015-10-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-22|שני, מודיעין-מכבים-רעות",13,12,2007-01-08,2015-06-28
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-23|שני, מודיעין-מכבים-רעות",12,12,2008-02-21,2022-12-08
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-24|שני, מודיעין-מכבים-רעות",8,8,2008-11-22,2024-02-06
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-25|שני, מודיעין-מכבים-רעות",2,2,2009-12-22,2016-04-19
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-26|שני, מודיעין-מכבים-רעות",7,7,2001-09-10,2024-05-20
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-27|שני, מודיעין-מכבים-רעות",2,2,2003-04-27,2007-10-22
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-28|תכלת, מודיעין-מכבים-רעות",8,8,2005-09-13,2023-08-03
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-29|שני, מודיעין-מכבים-רעות",11,11,2004-12-29,2024-02-07
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-30|שני, מודיעין-מכבים-רעות",6,6,2007-12-09,2023-02-03
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-30|תכלת, מודיעין-מכבים-רעות",5,5,2013-11-18,2024-03-05
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-31|שני, מודיעין-מכבים-רעות",13,13,2008-07-07,2023-01-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-32|תכלת, מודיעין-מכבים-רעות",9,9,2010-02-12,2024-01-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-33|תכלת, מודיעין-מכבים-רעות",10,10,2006-12-28,2022-04-05
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-34|שני, מודיעין-מכבים-רעות",3,3,2010-06-27,2018-10-03
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-35|שני, מודיעין-מכבים-רעות",6,6,2013-04-28,2021-05-06
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-36|שני, מודיעין-מכבים-רעות",4,4,2007-05-03,2021-05-13
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-36|תכלת, מודיעין-מכבים-רעות",3,3,2009-04-26,2023-06-18
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-37|שני, מודיעין-מכבים-רעות",7,7,2008-03-25,2023-05-17
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-37|תכלת, מודיעין-מכבים-רעות",7,7,2010-05-24,2020-06-16
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-38|שני, מודיעין-מכבים-רעות",7,7,2008-06-01,2022-07-24
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-38|תכלת, מודיעין-מכבים-רעות",3,3,2007-08-07,2023-08-22
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-39|שני, מודיעין-מכבים-רעות",8,8,2013-05-22,2023-06-01
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5874-39|תכלת, מודיעין-מכבים-רעות",8,8,2013-01-28,2022-11-29
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5876-19|דוכיפת, מודיעין-מכבים-רעות",2,2,2023-01-25,2024-05-09
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5876-21|דוכיפת, מודיעין-מכבים-רעות",8,8,2016-06-26,2024-06-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5876-24|דוכיפת, מודיעין-מכבים-רעות",2,2,2016-08-30,2023-09-12
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5876-24|חסידה, מודיעין-מכבים-רעות",3,3,2016-09-29,2021-06-23
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5876-26|חסידה, מודיעין-מכבים-רעות",4,4,2019-05-01,2024-05-30
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5876-33|דוכיפת, מודיעין-מכבים-רעות",15,14,2014-09-30,2022-05-08
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5876-35|חסידה, מודיעין-מכבים-רעות",6,6,2014-09-16,2022-07-12
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5876-35|צוקית, מודיעין-מכבים-רעות",7,7,2014-11-19,2016-02-23
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5876-39|חסידה, מודיעין-מכבים-רעות",22,21,2015-02-08,2024-01-30
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-21|דוכיפת, מודיעין-מכבים-רעות",10,10,2015-02-12,2022-07-13
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-21|שלדג, מודיעין-מכבים-רעות",16,16,2015-02-10,2023-07-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-24|חסידה, מודיעין-מכבים-רעות",22,19,2015-02-09,2023-11-09
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-25|דוכיפת, מודיעין-מכבים-רעות",14,13,2015-05-11,2022-09-08
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-25|שלדג, מודיעין-מכבים-רעות",8,8,2015-12-16,2018-03-21
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-28|חסידה, מודיעין-מכבים-רעות",8,8,2015-09-02,2022-11-02
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-29|חסידה, מודיעין-מכבים-רעות",7,7,2016-03-08,2024-04-30
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-29|עפרוני, מודיעין-מכבים-רעות",6,6,2015-12-27,2024-01-21
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-31|חסידה, מודיעין-מכבים-רעות",2,2,2021-06-29,2024-05-21
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-47|דוכיפת, מודיעין-מכבים-רעות",12,12,2014-03-26,2021-05-20
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-47|עפרוני, מודיעין-מכבים-רעות",57,55,2014-03-20,2024-06-04
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-54|עפרוני, מודיעין-מכבים-רעות",10,10,2020-10-15,2024-05-24
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-57|חסידה, מודיעין-מכבים-רעות",5,5,2016-09-11,2019-02-14
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-57|עפרוני, מודיעין-מכבים-רעות",11,11,2016-11-22,2021-06-21
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-58|עפרוני, מודיעין-מכבים-רעות",6,6,2016-10-09,2024-03-05
parcel_address,מודיעין-מכבים-רעות,"מודיעין-מכבים-רעות|5877-59|עפרוני, מודיעין-מכבים-רעות",6,6,2016-08-31,2019-04-15
